,subject,list,item,input,output,study,recall,repeat,intrusion,condition,first_input
20295,12,28,5,16,,True,False,0,False,4,16
20296,12,28,8,17,,True,False,0,False,4,17
20297,12,28,14,18,14.0,True,True,0,False,4,18
20298,12,28,11,19,,True,False,0,False,4,19
20299,12,28,15,20,16.0,True,True,0,False,4,20
20300,12,28,16,21,17.0,True,True,0,False,4,21
20301,12,28,15,22,,True,False,0,False,4,22
20302,12,28,17,23,18.0,True,True,0,False,4,23
20303,12,28,18,24,19.0,True,True,0,False,4,24
20304,12,28,19,25,20.0,True,True,0,False,4,25
20305,12,28,20,26,21.0,True,True,0,False,4,26
20306,12,28,21,27,22.0,True,True,0,False,4,27
20307,12,28,22,28,23.0,True,True,0,False,4,28
20308,12,28,23,29,24.0,True,True,0,False,4,29
20309,12,28,24,30,26.0,True,True,0,False,4,30
20310,12,28,25,31,25.0,True,True,0,False,4,31
20311,12,28,26,32,27.0,True,True,0,False,4,32
20312,12,28,27,33,28.0,True,True,0,False,4,33
20313,12,28,27,34,,True,False,0,False,4,34
20314,12,28,28,35,,True,False,0,False,4,35
20315,12,28,29,36,,True,False,0,False,4,36
20316,12,28,30,37,,True,False,0,False,4,37
20317,12,28,31,38,,True,False,0,False,4,38
20318,12,28,32,39,,True,False,0,False,4,39
20319,12,28,33,40,,True,False,0,False,4,40
20320,12,29,0,1,1.0,True,True,0,False,2,1
20321,12,29,0,2,,True,False,0,False,2,2
20322,12,29,1,3,2.0,True,True,0,False,2,3
20323,12,29,1,4,,True,False,0,False,2,4
20324,12,29,2,5,3.0,True,True,0,False,2,5
20325,12,29,2,6,,True,False,0,False,2,6
20326,12,29,3,7,4.0,True,True,0,False,2,7
20327,12,29,3,8,,True,False,0,False,2,8
20328,12,29,4,9,5.0,True,True,0,False,2,9
20329,12,29,4,10,,True,False,0,False,2,10
20330,12,29,5,11,6.0,True,True,0,False,2,11
20331,12,29,5,12,,True,False,0,False,2,12
20332,12,29,6,13,7.0,True,True,0,False,2,13
20333,12,29,6,14,,True,False,0,False,2,14
20334,12,29,7,15,8.0,True,True,0,False,2,15
20335,12,29,7,16,,True,False,0,False,2,16
20336,12,29,8,17,9.0,True,True,0,False,2,17
20337,12,29,8,18,,True,False,0,False,2,18
20338,12,29,9,19,10.0,True,True,0,False,2,19
20339,12,29,9,20,,True,False,0,False,2,20
20340,12,29,10,21,11.0,True,True,0,False,2,21
20341,12,29,10,22,,True,False,0,False,2,22
20342,12,29,11,23,20.0,True,True,0,False,2,23
20343,12,29,11,24,,True,False,0,False,2,24
20344,12,29,12,25,12.0,True,True,0,False,2,25
20345,12,29,12,26,,True,False,0,False,2,26
20346,12,29,13,27,13.0,True,True,0,False,2,27
20347,12,29,13,28,,True,False,0,False,2,28
20348,12,29,14,29,14.0,True,True,0,False,2,29
20349,12,29,14,30,,True,False,0,False,2,30
20350,12,29,15,31,15.0,True,True,0,False,2,31
20351,12,29,15,32,,True,False,0,False,2,32
20352,12,29,16,33,16.0,True,True,0,False,2,33
20353,12,29,16,34,,True,False,0,False,2,34
20354,12,29,17,35,17.0,True,True,0,False,2,35
20355,12,29,17,36,,True,False,0,False,2,36
20356,12,29,18,37,18.0,True,True,0,False,2,37
20357,12,29,18,38,,True,False,0,False,2,38
20358,12,29,19,39,19.0,True,True,0,False,2,39
20359,12,29,19,40,,True,False,0,False,2,40
20360,12,30,0,1,1.0,True,True,0,False,3,1
20361,12,30,1,2,2.0,True,True,0,False,3,2
20362,12,30,2,3,3.0,True,True,0,False,3,3
20363,12,30,3,4,4.0,True,True,0,False,3,4
20364,12,30,0,5,,True,False,0,False,3,5
20365,12,30,1,6,,True,False,0,False,3,6
20366,12,30,4,7,5.0,True,True,0,False,3,7
20367,12,30,5,8,6.0,True,True,0,False,3,8
20368,12,30,6,9,7.0,True,True,0,False,3,9
20369,12,30,5,10,,True,False,0,False,3,10
20370,12,30,3,11,,True,False,0,False,3,11
20371,12,30,2,12,,True,False,0,False,3,12
20372,12,30,4,13,,True,False,0,False,3,13
20373,12,30,7,14,8.0,True,True,0,False,3,14
20374,12,30,8,15,9.0,True,True,0,False,3,15
20375,12,30,6,16,,True,False,0,False,3,16
20376,12,30,9,17,10.0,True,True,0,False,3,17
20377,12,30,8,18,,True,False,0,False,3,18
20378,12,30,7,19,,True,False,0,False,3,19
20379,12,30,9,20,,True,False,0,False,3,20
20380,12,30,10,21,11.0,True,True,0,False,3,21
20381,12,30,11,22,12.0,True,True,0,False,3,22
20382,12,30,12,23,14.0,True,True,0,False,3,23
20383,12,30,13,24,13.0,True,True,0,False,3,24
20384,12,30,14,25,15.0,True,True,0,False,3,25
20385,12,30,10,26,,True,False,0,False,3,26
20386,12,30,12,27,,True,False,0,False,3,27
20387,12,30,11,28,,True,False,0,False,3,28
20388,12,30,14,29,,True,False,0,False,3,29
20389,12,30,15,30,16.0,True,True,0,False,3,30
20390,12,30,16,31,17.0,True,True,0,False,3,31
20391,12,30,13,32,,True,False,0,False,3,32
20392,12,30,15,33,,True,False,0,False,3,33
20393,12,30,16,34,,True,False,0,False,3,34
20394,12,30,17,35,18.0,True,True,0,False,3,35
20395,12,30,18,36,19.0,True,True,0,False,3,36
20396,12,30,19,37,20.0,True,True,0,False,3,37
20397,12,30,17,38,,True,False,0,False,3,38
20398,12,30,18,39,,True,False,0,False,3,39
20399,12,30,19,40,,True,False,0,False,3,40
20400,12,31,0,1,2.0,True,True,0,False,4,1
20401,12,31,1,2,1.0,True,True,0,False,4,2
20402,12,31,2,3,3.0,True,True,0,False,4,3
20403,12,31,3,4,4.0,True,True,0,False,4,4
20404,12,31,4,5,5.0,True,True,0,False,4,5
20405,12,31,5,6,6.0,True,True,0,False,4,6
20406,12,31,6,7,7.0,True,True,0,False,4,7
20407,12,31,7,8,8.0,True,True,0,False,4,8
20408,12,31,8,9,9.0,True,True,0,False,4,9
20409,12,31,9,10,,True,False,0,False,4,10
20410,12,31,10,11,24.0,True,True,0,False,4,11
20411,12,31,11,12,,True,False,0,False,4,12
20412,12,31,12,13,,True,False,0,False,4,13
20413,12,31,13,14,,True,False,0,False,4,14
20414,12,31,5,15,,True,False,0,False,4,15
20415,12,31,7,16,,True,False,0,False,4,16
20416,12,31,14,17,20.0,True,True,0,False,4,17
20417,12,31,15,18,19.0,True,True,0,False,4,18
20418,12,31,16,19,22.0,True,True,0,False,4,19
20419,12,31,17,20,23.0,True,True,0,False,4,20
20420,12,31,18,21,21.0,True,True,0,False,4,21
20421,12,31,15,22,,True,False,0,False,4,22
20422,12,31,17,23,,True,False,0,False,4,23
20423,12,31,19,24,10.0,True,True,0,False,4,24
20424,12,31,16,25,,True,False,0,False,4,25
20425,12,31,20,26,11.0,True,True,0,False,4,26
20426,12,31,21,27,12.0,True,True,0,False,4,27
20427,12,31,22,28,17.0,True,True,0,False,4,28
20428,12,31,23,29,18.0,True,True,0,False,4,29
20429,12,31,24,30,25.0,True,True,0,False,4,30
20430,12,31,25,31,16.0,True,True,0,False,4,31
20431,12,31,21,32,,True,False,0,False,4,32
20432,12,31,26,33,13.0,True,True,0,False,4,33
20433,12,31,27,34,15.0,True,True,0,False,4,34
20434,12,31,28,35,14.0,True,True,0,False,4,35
20435,12,31,29,36,,True,False,0,False,4,36
20436,12,31,30,37,,True,False,0,False,4,37
20437,12,31,31,38,,True,False,0,False,4,38
20438,12,31,32,39,,True,False,0,False,4,39
20439,12,31,33,40,,True,False,0,False,4,40
20440,12,32,0,1,1.0,True,True,0,False,1,1
20441,12,32,1,2,3.0,True,True,0,False,1,2
20442,12,32,2,3,2.0,True,True,0,False,1,3
20443,12,32,3,4,,True,False,0,False,1,4
20444,12,32,4,5,6.0,True,True,0,False,1,5
20445,12,32,5,6,,True,False,0,False,1,6
20446,12,32,6,7,,True,False,0,False,1,7
20447,12,32,7,8,5.0,True,True,0,False,1,8
20448,12,32,8,9,7.0,True,True,0,False,1,9
20449,12,32,9,10,8.0,True,True,0,False,1,10
20450,12,32,10,11,9.0,True,True,0,False,1,11
20451,12,32,11,12,4.0,True,True,0,False,1,12
20452,12,32,12,13,,True,False,0,False,1,13
20453,12,32,13,14,,True,False,0,False,1,14
20454,12,32,14,15,,True,False,0,False,1,15
20455,12,32,15,16,,True,False,0,False,1,16
20456,12,32,16,17,,True,False,0,False,1,17
20457,12,32,17,18,,True,False,0,False,1,18
20458,12,32,18,19,,True,False,0,False,1,19
20459,12,32,19,20,,True,False,0,False,1,20
20460,12,32,20,21,,True,False,0,False,1,21
20461,12,32,21,22,10.0,True,True,0,False,1,22
20462,12,32,22,23,11.0,True,True,0,False,1,23
20463,12,32,23,24,12.0,True,True,0,False,1,24
20464,12,32,24,25,,True,False,0,False,1,25
20465,12,32,25,26,13.0,True,True,0,False,1,26
20466,12,32,26,27,14.0,True,True,0,False,1,27
20467,12,32,27,28,19.0,True,True,0,False,1,28
20468,12,32,28,29,18.0,True,True,0,False,1,29
20469,12,32,29,30,,True,False,0,False,1,30
20470,12,32,30,31,15.0,True,True,0,False,1,31
20471,12,32,31,32,,True,False,0,False,1,32
20472,12,32,32,33,,True,False,0,False,1,33
20473,12,32,33,34,16.0,True,True,0,False,1,34
20474,12,32,34,35,17.0,True,True,0,False,1,35
20475,12,32,35,36,21.0,True,True,0,False,1,36
20476,12,32,36,37,22.0,True,True,0,False,1,37
20477,12,32,37,38,20.0,True,True,0,False,1,38
20478,12,32,38,39,23.0,True,True,0,False,1,39
20479,12,32,39,40,24.0,True,True,0,False,1,40
20480,12,33,0,1,1.0,True,True,0,False,1,1
20481,12,33,1,2,2.0,True,True,0,False,1,2
20482,12,33,2,3,3.0,True,True,0,False,1,3
20483,12,33,3,4,,True,False,0,False,1,4
20484,12,33,4,5,,True,False,0,False,1,5
20485,12,33,5,6,4.0,True,True,0,False,1,6
20486,12,33,6,7,6.0,True,True,0,False,1,7
20487,12,33,7,8,5.0,True,True,0,False,1,8
20488,12,33,8,9,7.0,True,True,0,False,1,9
20489,12,33,9,10,8.0,True,True,0,False,1,10
20490,12,33,10,11,,True,False,0,False,1,11
20491,12,33,11,12,,True,False,0,False,1,12
20492,12,33,12,13,9.0,True,True,0,False,1,13
20493,12,33,13,14,10.0,True,True,0,False,1,14
20494,12,33,14,15,,True,False,0,False,1,15
20495,12,33,15,16,,True,False,0,False,1,16
20496,12,33,16,17,,True,False,0,False,1,17
20497,12,33,17,18,,True,False,0,False,1,18
20498,12,33,18,19,27.0,True,True,0,False,1,19
20499,12,33,19,20,28.0,True,True,0,False,1,20
20500,12,33,20,21,,True,False,0,False,1,21
20501,12,33,21,22,26.0,True,True,0,False,1,22
20502,12,33,22,23,25.0,True,True,0,False,1,23
20503,12,33,23,24,24.0,True,True,0,False,1,24
20504,12,33,24,25,23.0,True,True,0,False,1,25
20505,12,33,25,26,,True,False,0,False,1,26
20506,12,33,26,27,22.0,True,True,0,False,1,27
20507,12,33,27,28,21.0,True,True,0,False,1,28
20508,12,33,28,29,15.0,True,True,0,False,1,29
20509,12,33,29,30,14.0,True,True,0,False,1,30
20510,12,33,30,31,16.0,True,True,0,False,1,31
20511,12,33,31,32,20.0,True,True,0,False,1,32
20512,12,33,32,33,17.0,True,True,0,False,1,33
20513,12,33,33,34,18.0,True,True,0,False,1,34
20514,12,33,34,35,19.0,True,True,0,False,1,35
20515,12,33,35,36,,True,False,0,False,1,36
20516,12,33,36,37,13.0,True,True,0,False,1,37
20517,12,33,37,38,11.0,True,True,0,False,1,38
20518,12,33,38,39,12.0,True,True,0,False,1,39
20519,12,33,39,40,,True,False,0,False,1,40
20520,12,34,0,1,1.0,True,True,0,False,3,1
20521,12,34,1,2,2.0,True,True,0,False,3,2
20522,12,34,2,3,3.0,True,True,0,False,3,3
20523,12,34,3,4,4.0,True,True,0,False,3,4
20524,12,34,0,5,,True,False,0,False,3,5
20525,12,34,3,6,,True,False,0,False,3,6
20526,12,34,4,7,5.0,True,True,0,False,3,7
20527,12,34,1,8,,True,False,0,False,3,8
20528,12,34,5,9,6.0,True,True,0,False,3,9
20529,12,34,6,10,7.0,True,True,0,False,3,10
20530,12,34,2,11,,True,False,0,False,3,11
20531,12,34,7,12,,True,False,0,False,3,12
20532,12,34,4,13,,True,False,0,False,3,13
20533,12,34,6,14,,True,False,0,False,3,14
20534,12,34,8,15,8.0,True,True,0,False,3,15
20535,12,34,7,16,,True,False,0,False,3,16
20536,12,34,9,17,9.0,True,True,0,False,3,17
20537,12,34,5,18,,True,False,0,False,3,18
20538,12,34,8,19,,True,False,0,False,3,19
20539,12,34,10,20,10.0,True,True,0,False,3,20
20540,12,34,9,21,,True,False,0,False,3,21
20541,12,34,11,22,11.0,True,True,0,False,3,22
20542,12,34,10,23,,True,False,0,False,3,23
20543,12,34,12,24,12.0,True,True,0,False,3,24
20544,12,34,13,25,13.0,True,True,0,False,3,25
20545,12,34,14,26,14.0,True,True,0,False,3,26
20546,12,34,11,27,,True,False,0,False,3,27
20547,12,34,12,28,,True,False,0,False,3,28
20548,12,34,15,29,15.0,True,True,0,False,3,29
20549,12,34,14,30,,True,False,0,False,3,30
20550,12,34,16,31,16.0,True,True,0,False,3,31
20551,12,34,13,32,,True,False,0,False,3,32
20552,12,34,15,33,,True,False,0,False,3,33
20553,12,34,17,34,17.0,True,True,0,False,3,34
20554,12,34,16,35,,True,False,0,False,3,35
20555,12,34,18,36,18.0,True,True,0,False,3,36
20556,12,34,17,37,,True,False,0,False,3,37
20557,12,34,19,38,19.0,True,True,0,False,3,38
20558,12,34,18,39,,True,False,0,False,3,39
20559,12,34,19,40,,True,False,0,False,3,40
20560,12,35,0,1,1.0,True,True,0,False,2,1
20561,12,35,0,2,,True,False,0,False,2,2
20562,12,35,1,3,2.0,True,True,0,False,2,3
20563,12,35,1,4,,True,False,0,False,2,4
20564,12,35,2,5,3.0,True,True,0,False,2,5
20565,12,35,2,6,,True,False,0,False,2,6
20566,12,35,3,7,,True,False,0,False,2,7
20567,12,35,3,8,,True,False,0,False,2,8
20568,12,35,4,9,,True,False,0,False,2,9
20569,12,35,4,10,,True,False,0,False,2,10
20570,12,35,5,11,4.0,True,True,0,False,2,11
20571,12,35,5,12,,True,False,0,False,2,12
20572,12,35,6,13,5.0,True,True,0,False,2,13
20573,12,35,6,14,,True,False,0,False,2,14
20574,12,35,7,15,6.0,True,True,0,False,2,15
20575,12,35,7,16,,True,False,0,False,2,16
20576,12,35,8,17,7.0,True,True,0,False,2,17
20577,12,35,8,18,,True,False,0,False,2,18
20578,12,35,9,19,8.0,True,True,0,False,2,19
20579,12,35,9,20,,True,False,0,False,2,20
20580,12,35,10,21,9.0,True,True,0,False,2,21
20581,12,35,10,22,,True,False,0,False,2,22
20582,12,35,11,23,10.0,True,True,0,False,2,23
20583,12,35,11,24,,True,False,0,False,2,24
20584,12,35,12,25,11.0,True,True,0,False,2,25
20585,12,35,12,26,,True,False,0,False,2,26
20586,12,35,13,27,12.0,True,True,0,False,2,27
20587,12,35,13,28,,True,False,0,False,2,28
20588,12,35,14,29,13.0,True,True,0,False,2,29
20589,12,35,14,30,,True,False,0,False,2,30
20590,12,35,15,31,14.0,True,True,0,False,2,31
20591,12,35,15,32,,True,False,0,False,2,32
20592,12,35,16,33,15.0,True,True,0,False,2,33
20593,12,35,16,34,,True,False,0,False,2,34
20594,12,35,17,35,16.0,True,True,0,False,2,35
20595,12,35,17,36,,True,False,0,False,2,36
20596,12,35,18,37,18.0,True,True,0,False,2,37
20597,12,35,18,38,,True,False,0,False,2,38
20598,12,35,19,39,17.0,True,True,0,False,2,39
20599,12,35,19,40,,True,False,0,False,2,40
20600,12,36,0,1,1.0,True,True,0,False,1,1
20601,12,36,1,2,2.0,True,True,0,False,1,2
20602,12,36,2,3,3.0,True,True,0,False,1,3
20603,12,36,3,4,4.0,True,True,0,False,1,4
20604,12,36,4,5,5.0,True,True,0,False,1,5
20605,12,36,5,6,6.0,True,True,0,False,1,6
20606,12,36,6,7,7.0,True,True,0,False,1,7
20607,12,36,7,8,8.0,True,True,0,False,1,8
20608,12,36,8,9,9.0,True,True,0,False,1,9
20609,12,36,9,10,,True,False,0,False,1,10
20610,12,36,10,11,,True,False,0,False,1,11
20611,12,36,11,12,10.0,True,True,0,False,1,12
20612,12,36,12,13,,True,False,0,False,1,13
20613,12,36,13,14,11.0,True,True,0,False,1,14
20614,12,36,14,15,12.0,True,True,0,False,1,15
20615,12,36,15,16,13.0,True,True,0,False,1,16
20616,12,36,16,17,14.0,True,True,0,False,1,17
20617,12,36,17,18,15.0,True,True,0,False,1,18
20618,12,36,18,19,17.0,True,True,0,False,1,19
20619,12,36,19,20,,True,False,0,False,1,20
20620,12,36,20,21,16.0,True,True,0,False,1,21
20621,12,36,21,22,18.0,True,True,0,False,1,22
20622,12,36,22,23,19.0,True,True,0,False,1,23
20623,12,36,23,24,20.0,True,True,0,False,1,24
20624,12,36,24,25,,True,False,0,False,1,25
20625,12,36,25,26,,True,False,0,False,1,26
20626,12,36,26,27,21.0,True,True,0,False,1,27
20627,12,36,27,28,22.0,True,True,0,False,1,28
20628,12,36,28,29,23.0,True,True,0,False,1,29
20629,12,36,29,30,24.0,True,True,0,False,1,30
20630,12,36,30,31,25.0,True,True,0,False,1,31
20631,12,36,31,32,26.0,True,True,0,False,1,32
20632,12,36,32,33,27.0,True,True,0,False,1,33
20633,12,36,33,34,28.0,True,True,0,False,1,34
20634,12,36,34,35,29.0,True,True,0,False,1,35
20635,12,36,35,36,30.0,True,True,0,False,1,36
20636,12,36,36,37,31.0,True,True,0,False,1,37
20637,12,36,37,38,,True,False,0,False,1,38
20638,12,36,38,39,32.0,True,True,0,False,1,39
20639,12,36,39,40,,True,False,0,False,1,40
20640,12,37,0,1,1.0,True,True,0,False,3,1
20641,12,37,1,2,2.0,True,True,0,False,3,2
20642,12,37,2,3,3.0,True,True,0,False,3,3
20643,12,37,3,4,5.0,True,True,0,False,3,4
20644,12,37,4,5,4.0,True,True,0,False,3,5
20645,12,37,2,6,,True,False,0,False,3,6
20646,12,37,1,7,,True,False,0,False,3,7
20647,12,37,5,8,6.0,True,True,0,False,3,8
20648,12,37,0,9,,True,False,0,False,3,9
20649,12,37,6,10,7.0,True,True,0,False,3,10
20650,12,37,7,11,8.0,True,True,0,False,3,11
20651,12,37,4,12,,True,False,0,False,3,12
20652,12,37,3,13,,True,False,0,False,3,13
20653,12,37,5,14,,True,False,0,False,3,14
20654,12,37,6,15,,True,False,0,False,3,15
20655,12,37,8,16,9.0,True,True,0,False,3,16
20656,12,37,9,17,10.0,True,True,0,False,3,17
20657,12,37,7,18,,True,False,0,False,3,18
20658,12,37,10,19,12.0,True,True,0,False,3,19
20659,12,37,11,20,11.0,True,True,0,False,3,20
20660,12,37,10,21,,True,False,0,False,3,21
20661,12,37,12,22,,True,False,0,False,3,22
20662,12,37,13,23,13.0,True,True,0,False,3,23
20663,12,37,8,24,,True,False,0,False,3,24
20664,12,37,14,25,14.0,True,True,0,False,3,25
20665,12,37,9,26,,True,False,0,False,3,26
20666,12,37,15,27,16.0,True,True,0,False,3,27
20667,12,37,16,28,19.0,True,True,0,False,3,28
20668,12,37,11,29,,True,False,0,False,3,29
20669,12,37,17,30,15.0,True,True,0,False,3,30
20670,12,37,12,31,,True,False,0,False,3,31
20671,12,37,13,32,,True,False,0,False,3,32
20672,12,37,18,33,17.0,True,True,0,False,3,33
20673,12,37,14,34,,True,False,0,False,3,34
20674,12,37,16,35,,True,False,0,False,3,35
20675,12,37,15,36,,True,False,0,False,3,36
20676,12,37,18,37,,True,False,0,False,3,37
20677,12,37,19,38,18.0,True,True,0,False,3,38
20678,12,37,17,39,,True,False,0,False,3,39
20679,12,37,19,40,,True,False,0,False,3,40
20680,12,38,0,1,12.0,True,True,0,False,4,1
20681,12,38,1,2,13.0,True,True,0,False,4,2
20682,12,38,2,3,11.0,True,True,0,False,4,3
20683,12,38,3,4,14.0,True,True,0,False,4,4
20684,12,38,4,5,,True,False,0,False,4,5
20685,12,38,5,6,,True,False,0,False,4,6
20686,12,38,6,7,1.0,True,True,0,False,4,7
20687,12,38,7,8,2.0,True,True,0,False,4,8
20688,12,38,8,9,5.0,True,True,0,False,4,9
20689,12,38,9,10,3.0,True,True,0,False,4,10
20690,12,38,10,11,4.0,True,True,0,False,4,11
20691,12,38,11,12,6.0,True,True,0,False,4,12
20692,12,38,8,13,,True,False,0,False,4,13
20693,12,38,12,14,,True,False,0,False,4,14
20694,12,38,6,15,,True,False,0,False,4,15
20695,12,38,13,16,7.0,True,True,0,False,4,16
20696,12,38,14,17,,True,False,0,False,4,17
20697,12,38,10,18,,True,False,0,False,4,18
20698,12,38,15,19,8.0,True,True,0,False,4,19
20699,12,38,16,20,10.0,True,True,0,False,4,20
20700,12,38,17,21,,True,False,0,False,4,21
20701,12,38,18,22,9.0,True,True,0,False,4,22
20702,12,38,19,23,,True,False,0,False,4,23
20703,12,38,20,24,,True,False,0,False,4,24
20704,12,38,13,25,,True,False,0,False,4,25
20705,12,38,21,26,,True,False,0,False,4,26
20706,12,38,21,27,,True,False,0,False,4,27
20707,12,38,22,28,17.0,True,True,0,False,4,28
20708,12,38,23,29,18.0,True,True,0,False,4,29
20709,12,38,24,30,16.0,True,True,0,False,4,30
20710,12,38,25,31,19.0,True,True,0,False,4,31
20711,12,38,26,32,15.0,True,True,0,False,4,32
20712,12,38,27,33,20.0,True,True,0,False,4,33
20713,12,38,28,34,,True,False,0,False,4,34
20714,12,38,26,35,,True,False,0,False,4,35
20715,12,38,29,36,23.0,True,True,0,False,4,36
20716,12,38,30,37,22.0,True,True,0,False,4,37
20717,12,38,31,38,24.0,True,True,0,False,4,38
20718,12,38,32,39,25.0,True,True,0,False,4,39
20719,12,38,33,40,21.0,True,True,0,False,4,40
20720,12,39,0,1,6.0,True,True,0,False,2,1
20721,12,39,0,2,,True,False,0,False,2,2
20722,12,39,1,3,5.0,True,True,0,False,2,3
20723,12,39,1,4,,True,False,0,False,2,4
20724,12,39,2,5,7.0,True,True,0,False,2,5
20725,12,39,2,6,,True,False,0,False,2,6
20726,12,39,3,7,8.0,True,True,0,False,2,7
20727,12,39,3,8,,True,False,0,False,2,8
20728,12,39,4,9,9.0,True,True,0,False,2,9
20729,12,39,4,10,,True,False,0,False,2,10
20730,12,39,5,11,10.0,True,True,0,False,2,11
20731,12,39,5,12,,True,False,0,False,2,12
20732,12,39,6,13,11.0,True,True,0,False,2,13
20733,12,39,6,14,,True,False,0,False,2,14
20734,12,39,7,15,12.0,True,True,0,False,2,15
20735,12,39,7,16,,True,False,0,False,2,16
20736,12,39,8,17,13.0,True,True,0,False,2,17
20737,12,39,8,18,,True,False,0,False,2,18
20738,12,39,9,19,14.0,True,True,0,False,2,19
20739,12,39,9,20,,True,False,0,False,2,20
20740,12,39,10,21,16.0,True,True,0,False,2,21
20741,12,39,10,22,,True,False,0,False,2,22
20742,12,39,11,23,15.0,True,True,0,False,2,23
20743,12,39,11,24,,True,False,0,False,2,24
20744,12,39,12,25,18.0,True,True,0,False,2,25
20745,12,39,12,26,,True,False,0,False,2,26
20746,12,39,13,27,19.0,True,True,0,False,2,27
20747,12,39,13,28,,True,False,0,False,2,28
20748,12,39,14,29,17.0,True,True,0,False,2,29
20749,12,39,14,30,,True,False,0,False,2,30
20750,12,39,15,31,1.0,True,True,0,False,2,31
20751,12,39,15,32,,True,False,0,False,2,32
20752,12,39,16,33,2.0,True,True,0,False,2,33
20753,12,39,16,34,,True,False,0,False,2,34
20754,12,39,17,35,4.0,True,True,0,False,2,35
20755,12,39,17,36,,True,False,0,False,2,36
20756,12,39,18,37,20.0,True,True,0,False,2,37
20757,12,39,18,38,,True,False,0,False,2,38
20758,12,39,19,39,3.0,True,True,0,False,2,39
20759,12,39,19,40,,True,False,0,False,2,40
20760,12,40,0,1,1.0,True,True,0,False,2,1
20761,12,40,0,2,,True,False,0,False,2,2
20762,12,40,1,3,2.0,True,True,0,False,2,3
20763,12,40,1,4,,True,False,0,False,2,4
20764,12,40,2,5,3.0,True,True,0,False,2,5
20765,12,40,2,6,,True,False,0,False,2,6
20766,12,40,3,7,4.0,True,True,0,False,2,7
20767,12,40,3,8,,True,False,0,False,2,8
20768,12,40,4,9,8.0,True,True,0,False,2,9
20769,12,40,4,10,,True,False,0,False,2,10
20770,12,40,5,11,9.0,True,True,0,False,2,11
20771,12,40,5,12,,True,False,0,False,2,12
20772,12,40,6,13,10.0,True,True,0,False,2,13
20773,12,40,6,14,,True,False,0,False,2,14
20774,12,40,7,15,,True,False,0,False,2,15
20775,12,40,7,16,,True,False,0,False,2,16
20776,12,40,8,17,7.0,True,True,0,False,2,17
20777,12,40,8,18,,True,False,0,False,2,18
20778,12,40,9,19,11.0,True,True,0,False,2,19
20779,12,40,9,20,,True,False,0,False,2,20
20780,12,40,10,21,12.0,True,True,0,False,2,21
20781,12,40,10,22,,True,False,0,False,2,22
20782,12,40,11,23,13.0,True,True,0,False,2,23
20783,12,40,11,24,,True,False,0,False,2,24
20784,12,40,12,25,15.0,True,True,0,False,2,25
20785,12,40,12,26,,True,False,0,False,2,26
20786,12,40,13,27,14.0,True,True,0,False,2,27
20787,12,40,13,28,,True,False,0,False,2,28
20788,12,40,14,29,16.0,True,True,0,False,2,29
20789,12,40,14,30,,True,False,0,False,2,30
20790,12,40,15,31,17.0,True,True,0,False,2,31
20791,12,40,15,32,,True,False,0,False,2,32
20792,12,40,16,33,18.0,True,True,0,False,2,33
20793,12,40,16,34,,True,False,0,False,2,34
20794,12,40,17,35,6.0,True,True,0,False,2,35
20795,12,40,17,36,,True,False,0,False,2,36
20796,12,40,18,37,5.0,True,True,0,False,2,37
20797,12,40,18,38,,True,False,0,False,2,38
20798,12,40,19,39,19.0,True,True,0,False,2,39
20799,12,40,19,40,,True,False,0,False,2,40
20800,12,41,0,1,9.0,True,True,0,False,1,1
20801,12,41,1,2,8.0,True,True,0,False,1,2
20802,12,41,2,3,10.0,True,True,0,False,1,3
20803,12,41,3,4,11.0,True,True,0,False,1,4
20804,12,41,4,5,12.0,True,True,0,False,1,5
20805,12,41,5,6,13.0,True,True,0,False,1,6
20806,12,41,6,7,,True,False,0,False,1,7
20807,12,41,7,8,,True,False,0,False,1,8
20808,12,41,8,9,,True,False,0,False,1,9
20809,12,41,9,10,14.0,True,True,0,False,1,10
20810,12,41,10,11,,True,False,0,False,1,11
20811,12,41,11,12,,True,False,0,False,1,12
20812,12,41,12,13,,True,False,0,False,1,13
20813,12,41,13,14,,True,False,0,False,1,14
20814,12,41,14,15,,True,False,0,False,1,15
20815,12,41,15,16,,True,False,0,False,1,16
20816,12,41,16,17,16.0,True,True,0,False,1,17
20817,12,41,17,18,15.0,True,True,0,False,1,18
20818,12,41,18,19,,True,False,0,False,1,19
20819,12,41,19,20,,True,False,0,False,1,20
20820,12,41,20,21,,True,False,0,False,1,21
20821,12,41,21,22,,True,False,0,False,1,22
20822,12,41,22,23,,True,False,0,False,1,23
20823,12,41,23,24,,True,False,0,False,1,24
20824,12,41,24,25,,True,False,0,False,1,25
20825,12,41,25,26,3.0,True,True,0,False,1,26
20826,12,41,26,27,,True,False,0,False,1,27
20827,12,41,27,28,7.0,True,True,0,False,1,28
20828,12,41,28,29,6.0,True,True,0,False,1,29
20829,12,41,29,30,5.0,True,True,0,False,1,30
20830,12,41,30,31,4.0,True,True,0,False,1,31
20831,12,41,31,32,,True,False,0,False,1,32
20832,12,41,32,33,,True,False,0,False,1,33
20833,12,41,33,34,,True,False,0,False,1,34
20834,12,41,34,35,,True,False,0,False,1,35
20835,12,41,35,36,2.0,True,True,0,False,1,36
20836,12,41,36,37,1.0,True,True,0,False,1,37
20837,12,41,37,38,,True,False,0,False,1,38
20838,12,41,38,39,,True,False,0,False,1,39
